Sr.No,Round ,Institute ,PG Program ,Group ,Category ,Max GATE Score ,Min GATE Score 
2552,Round 1,Motilal Nehru National Institute of Technology Allahabad,Geotechnical Engineering,Group 1,SC,352,303
2553,Round 1,Motilal Nehru National Institute of Technology Allahabad,Geoinformatics,Group 1,EWS,420,356
2554,Round 1,Motilal Nehru National Institute of Technology Allahabad,Structural Engineering,Group 1,OBC-NCL,454,431
2555,Round 1,Motilal Nehru National Institute of Technology Allahabad,Transportation Engineering,Group 1,EWS,385,385
2556,Round 1,National Institute of Technology Agartala,Communication Systems & Signal Processing,Group 1,ST,226,226
2557,Round 1,National Institute of Technology Agartala,Cyber Security,Group 1,OPEN,543,518
2558,Round 1,National Institute of Technology Agartala,Artificial Intelligence,Group 1,ST,274,274
2559,Round 1,National Institute of Technology Agartala,Instrumentation Engineering,Group 1,SC,280,260
2560,Round 1,National Institute of Technology Agartala,Data Science & Engineering,Group 1,OPEN,561,531
2561,Round 1,National Institute of Technology Agartala,Transportation Engineering,Group 1,ST,265,265
2562,Round 1,National Institute of Technology Calicut,Energy Engineering & Management,Group 1,OBC-NCL,335,326
2563,Round 1,National Institute of Technology Calicut,Environmental Engineering,Group 2,OBC-NCL,402,402
2564,Round 1,National Institute of Technology Calicut,High Voltage Engineering,Group 1,OBC-NCL,405,382
2565,Round 1,National Institute of Technology Calicut,High Voltage Engineering,Group 1,EWS,366,362
2566,Round 1,National Institute of Technology Calicut,Industrial Power & Automation,Group 1,OBC-NCL,405,389
2567,Round 1,National Institute of Technology Calicut,Industrial Power & Automation,Group 1,EWS,385,370
2568,Round 1,National Institute of Technology Calicut,Instrumentation & Control Systems,Group 1,ST,292,292
2569,Round 1,National Institute of Technology Calicut,Manufacturing Technology,Group 1,ST,283,283
2570,Round 1,National Institute of Technology Calicut,Power Electronics,Group 1,OBC-NCL,490,476
2571,Round 1,National Institute of Technology Calicut,Power Electronics,Group 1,EWS,496,488
2572,Round 1,National Institute of Technology Calicut,Power Systems,Group 1,ST,328,322
2573,Round 1,National Institute of Technology Hamirpur,Electrical Engineering (Condition Monitoring of Power Apparatus),Group 1,SC,275,263
2574,Round 1,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,ST,363,328
2575,Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,Group 1,ST,267,256
2576,Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,Group 1,OBC-NCL,434,415
2577,Round 1,"National Institute of Technology Karnataka, Surathkal",Geotechnical Engineering,Group 1,SC,344,332
2578,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 3,OBC-NCL,618,615
2579,Round 1,"National Institute of Technology Karnataka, Surathkal",Marine Structures,Group 1,OPEN,431,397
2580,Round 1,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,Group 1,OBC-NCL,529,514
2581,Round 1,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 1,EWS-PwD,291,291
2582,Round 1,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 2,SC,526,510
2583,Round 1,National Institute of Technology Meghalaya,VLSI & Embedded Systems,Group 1,OPEN,468,439
2584,Round 1,National Institute of Technology Nagaland,Computer Science & Engineering,Group 1,OBC-NCL,479,450
2585,Round 1,National Institute of Technology Patna,Cyber Security,Group 1,ST,289,289
2586,Round 1,National Institute of Technology Patna,Geotechnical Engineering,Group 1,ST,245,245
2587,Round 1,National Institute of Technology Patna,Transportation Engineering,Group 1,OPEN,461,352
2588,Round 1,National Institute of Technology Puducherry,Power Electronics,Group 1,SC,330,328
2589,Round 1,National Institute of Technology Puducherry,VLSI Design,Group 1,SC,358,335
2590,Round 1,National Institute of Technology Raipur,Medical Devices with a specialization in Critical Care and IVD,Group 2,SC,377,261
2591,Round 1,National Institute of Technology Raipur,Industrial Engineering & Management,Group 1,SC,233,233
2592,Round 1,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 2,OBC-NCL,468,463
2593,Round 1,National Institute of Technology Sikkim,M.Tech in Electrical Engineering (Power Electronics and Drives),Group 1,ST,259,259
2594,Round 1,National Institute of Technology Arunachal Pradesh,Power Electronics and Sustainable Energy,Group 1,OPEN,354,354
2595,Round 1,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,OBC-NCL,469,448
2596,Round 1,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,OPEN-PwD,250,250
2597,Round 1,"National Institute of Technology, Jamshedpur",Communication Systems Engineering,Group 1,ST,252,252
2598,Round 1,"National Institute of Technology, Jamshedpur",Geotechnical Engineering,Group 1,OBC-NCL,344,325
2599,Round 1,"National Institute of Technology, Jamshedpur",Power Electronics & Drives,Group 1,OPEN,492,409
2600,Round 1,"National Institute of Technology, Jamshedpur",Power Systems Engineering,Group 1,EWS,330,323
2601,Round 1,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,Group 1,OPEN,650,622
2602,Round 1,"National Institute of Technology, Kurukshetra",Production & Industrial Systems Engineering,Group 1,OBC-NCL,328,324
2603,Round 1,"National Institute of Technology, Kurukshetra",Machine Design Engineering,Group 1,OPEN,445,411
2604,Round 1,"National Institute of Technology, Kurukshetra",Control System,Group 1,SC,358,334
2605,Round 1,"National Institute of Technology, Kurukshetra",Structural Engineering,Group 1,SC,332,306
2606,Round 1,"National Institute of Technology, Kurukshetra",Computer Engineering,Group 1,SC,489,468
2607,Round 1,"National Institute of Technology, Manipur",Environmental and Water Resources Engineering,Group 1,OBC-NCL,332,325
2608,Round 1,"National Institute of Technology, Manipur",Power System and Control System,Group 1,SC,315,252
2609,Round 1,"National Institute of Technology, Manipur",Communication & Signal Processing,Group 1,EWS,334,334
2610,Round 1,"National Institute of Technology, Rourkela",RF and Microwave systems,Group 3,OPEN,531,526
2611,Round 1,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,Group 3,OBC-NCL,407,380
2612,Round 1,"National Institute of Technology, Rourkela",Atmosphere and Ocean Science,Group 1,OPEN,548,445
2613,Round 1,"National Institute of Technology, Rourkela",Biomedical Engineering,Group 1,OPEN,651,552
2614,Round 1,"National Institute of Technology, Rourkela",Biotechnology,Group 1,OBC-NCL,519,435
2615,Round 1,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,Group 2,SC,300,300
2616,Round 1,"National Institute of Technology, Rourkela",Metallurgical & Materials Engineering,Group 5,OPEN,352,352
2617,Round 1,"National Institute of Technology, Rourkela",Industrial Ceramics,Group 3,SC,213,213
2618,Round 1,"National Institute of Technology, Rourkela",Industrial Design,Group 3,EWS,397,362
2619,Round 1,National Institute of Technology Delhi,Power & Energy Systems,Group 1,SC,322,322
2620,Round 1,National Institute of Technology Durgapur,Biotechnology,Group 1,EWS,431,431
2621,Round 1,National Institute of Technology Durgapur,Environmental Science & Technology,Group 1,OPEN,422,377
2622,Round 1,National Institute of Technology Durgapur,Geotechnical Engineering,Group 1,EWS,318,318
2623,Round 1,National Institute of Technology Durgapur,Operations Research,Group 1,EWS,477,448
2624,Round 1,National Institute of Technology Durgapur,Power Electronics & Machine Drives,Group 1,EWS,401,378
2625,Round 1,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,EWS,622,608
2626,Round 1,National Institute of Technology Goa,VLSI,Group 1,EWS,479,479
2627,Round 1,National Institute of Technology Goa,Computer Science & Engineering,Group 1,EWS,556,543
2628,Round 1,National Institute of Technology Hamirpur,Sustainable Architecture,Group 1,SC,350,316
2629,Round 1,National Institute of Technology Hamirpur,Mechanical Engineering (Design),Group 1,OPEN,411,362
2630,Round 1,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),Group 1,ST,268,264
2631,Round 1,National Institute of Technology Hamirpur,Electrical Engineering (Power System),Group 1,ST,279,266
2632,Round 1,National Institute of Technology Hamirpur,Electrical Engineering (Signal Processing & Control),Group 1,SC,301,295
2633,Round 1,"National Institute of Technology Karnataka, Surathkal",Construction Technology and Management,Group 1,OBC-NCL,560,520
2634,Round 1,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,OPEN,584,543
2635,Round 1,"National Institute of Technology Karnataka, Surathkal",Communication Engineering and Networks,Group 1,OPEN-PwD,231,231
2636,Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Science & Technology,Group 1,SC,350,279
2637,Round 1,"National Institute of Technology Karnataka, Surathkal",Information Technology,Group 1,SC,562,531
2638,Round 1,"National Institute of Technology Karnataka, Surathkal",Manufacturing Engineering,Group 1,OBC-NCL,473,452
2639,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 1,SC,376,338
2640,Round 1,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,OBC-NCL,638,622
2641,Round 1,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,Group 1,OPEN,502,457
2642,Round 1,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,Group 1,ST,245,245
2643,Round 1,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 1,SC,634,534
2644,Round 1,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 2,OPEN-PwD,397,397
2645,Round 1,National Institute of Technology Meghalaya,Power & Energy Systems,Group 1,ST,255,255
2646,Round 1,National Institute of Technology Meghalaya,VLSI & Embedded Systems,Group 1,ST,280,280
2647,Round 1,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,EWS,468,463
2648,Round 1,National Institute of Technology Nagaland,Communication Engineering,Group 1,OPEN,370,350
2649,Round 1,National Institute of Technology Nagaland,Power Systems Engineering,Group 1,OBC-NCL,322,322
2650,Round 1,National Institute of Technology Patna,Cyber Security,Group 1,SC,496,414
2651,Round 1,National Institute of Technology Patna,Environmental Engineering,Group 1,ST,243,243
2652,Round 1,National Institute of Technology Patna,Geotechnical Engineering,Group 1,SC,291,268
2653,Round 1,National Institute of Technology Patna,Power System Engineering,Group 1,SC,291,291
2654,Round 1,National Institute of Technology Patna,Structural Engineering,Group 1,OBC-NCL,382,363
2655,Round 1,National Institute of Technology Puducherry,Thermal Engineering,Group 1,OBC-NCL,324,324
2656,Round 1,National Institute of Technology Raipur,Information Technology,Group 1,SC,448,420
2657,Round 1,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 1,OBC-NCL,460,448
2658,Round 1,National Institute of Technology Raipur,VLSI & Embedded Systems,Group 1,EWS,482,456
2659,Round 1,National Institute of Technology Raipur,Water Resources Development & Irrigation Engineering,Group 1,OBC-NCL,314,308
2660,Round 1,National Institute of Technology Raipur,Water Resources Development & Irrigation Engineering,Group 1,EWS,336,336
2661,Round 1,National Institute of Technology Sikkim,M.Tech in Electrical Engineering (Power Electronics and Drives),Group 1,SC,268,268
2662,Round 1,National Institute of Technology Arunachal Pradesh,Structural Engineering,Group 1,OBC-NCL,340,340
2663,Round 1,"National Institute of Technology, Jamshedpur",Communication Systems Engineering,Group 1,SC,323,315
2664,Round 1,"National Institute of Technology, Jamshedpur",Energy Systems Engineering,Group 1,EWS,330,330
2665,Round 1,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,SC,561,495
2666,Round 1,National Institute of Technology Hamirpur,Civil Engineering (Transportation),Group 1,SC,309,283
2667,Round 1,National Institute of Technology Hamirpur,Sustainable Architecture,Group 1,ST,192,192
2668,Round 1,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),Group 1,EWS,456,456
2669,Round 1,National Institute of Technology Hamirpur,Electronics & Communication Engineering (VLSI Design),Group 1,SC,397,346
2670,Round 1,National Institute of Technology Hamirpur,Computer Science & Engineering (Artificial Intelligence),Group 1,OPEN,635,585
2671,Round 1,National Institute of Technology Hamirpur,Electrical Engineering (Power System),Group 1,SC,301,279
2672,Round 1,National Institute of Technology Hamirpur,Electrical Engineering (Signal Processing & Control),Group 1,ST,280,280
2673,Round 1,"National Institute of Technology Karnataka, Surathkal",POWER ELECTRONICS AND CONTROL,Group 1,EWS,559,527
2674,Round 1,"National Institute of Technology Karnataka, Surathkal",Computational and Data Science,Group 1,OPEN-PwD,343,343
2675,Round 1,"National Institute of Technology Karnataka, Surathkal",Chemical Engineering,Group 1,SC,286,257
2676,Round 1,"National Institute of Technology Karnataka, Surathkal",Environmental Engineering,Group 1,OPEN,644,453
2677,Round 1,"National Institute of Technology Karnataka, Surathkal",Information Technology,Group 1,ST,426,370
2678,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 3,OPEN,649,629
2679,Round 1,"National Institute of Technology Karnataka, Surathkal",MTech in Materials Process Technology,Group 1,OBC-NCL,351,316
2680,Round 1,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 2,ST,319,319
2681,Round 1,"National Institute of Technology Karnataka, Surathkal",Water Resources Engineering & Management,Group 1,ST,285,285
2682,Round 1,National Institute of Technology Meghalaya,Structural Engineering,Group 1,ST,309,309
2683,Round 1,National Institute of Technology Nagaland,VLSI Systems,Group 1,ST,295,260
2684,Round 1,National Institute of Technology Nagaland,Computer Science & Engineering,Group 1,OPEN,532,486
2685,Round 1,National Institute of Technology Patna,Master of Urban & Regional Planning,Group 1,OBC-NCL,401,395
